arm,seed,split,lane,scenario_id,success,recorded_feasible_success,outcome,time_s,final_distance_m,final_speed_mps,path_m,straight_distance_m,energy_proxy_j,handovers,outage_s,dropped_bits,delay_proxy_mean_s,interference_mean_w,sinr_mean_db,sinr_p05_db,rss_mean_dbm,raw_return,path_to_endpoint_distance_ratio,service_deficit_fraction,longest_service_deficit_s,delay_above_one_s_fraction,max_delay_proxy_s,final_buffer_bits
reward_only,1105,longer_test,7,42013_0007,True,True,success,64.0,8.435776710510254,1.769680380821228,1066.5867919921875,1053.113525390625,14829.1103515625,8,0.0,0.0,4.785287349484861,8.741693533487194e-07,-7.98914098739624,-20.91777229309082,-38.859375,28.854876156896353,1.0127937456662757,0.3125,4.0,0.234375,143.97813415527344,95165.53125
reward_only,1105,longer_test,8,42013_0008,True,True,success,72.0,6.720294952392578,1.2775814533233643,1072.8394775390625,1059.0528564453125,15410.7412109375,7,0.0,0.0,2.807254638083072,8.91411319672544e-07,-8.855178833007812,-19.502784729003906,-39.43055725097656,28.42283910140395,1.0130178782011168,0.3055555555555556,5.0,0.2916666666666667,51.162960052490234,0.0
reward_only,1105,longer_test,9,42013_0009,True,True,success,97.0,4.241551876068115,0.6517146825790405,1534.447998046875,1524.046142578125,22091.275390625,10,0.0,0.0,2.5332446989708957,1.0696098059401566e-06,-9.14795970916748,-18.014888763427734,-38.94845199584961,34.15329583361745,1.006825157833577,0.31958762886597936,6.0,0.21649484536082475,79.60575103759766,0.0
reward_only,1105,longer_test,10,42013_0010,True,True,success,96.0,2.4060678482055664,1.756722331047058,1362.4102783203125,1352.3702392578125,20076.4375,7,0.0,0.0,4.110065015188108,1.1016736571889396e-06,-9.253189086914062,-19.427661895751953,-38.96875,31.59982581809163,1.0074240313569827,0.2916666666666667,5.0,0.2604166666666667,200.0,0.0
reward_only,1105,longer_test,11,42013_0011,True,True,success,80.0,6.318257808685303,1.1317821741104126,1262.5472412109375,1252.799072265625,17907.0078125,6,1.0,0.0,3.5153933582594616,4.384821430392094e-07,-8.851922988891602,-16.4315185546875,-41.8125,31.43759149312973,1.0077811112421111,0.225,3.0,0.15,200.0,395994.78125
reward_only,1105,longer_test,12,42013_0012,True,True,success,96.0,1.7465102672576904,1.5785069465637207,1492.97900390625,1481.9805908203125,21480.923828125,11,0.0,0.0,4.621770475075209,9.660956123980213e-07,-10.38223648071289,-20.085054397583008,-40.63541793823242,32.317521687131375,1.0074214285626033,0.4791666666666667,6.0,0.46875,89.67697143554688,0.0
reward_only,1105,longer_test,13,42013_0013,True,True,success,77.0,4.870100498199463,1.6328189373016357,1245.5316162109375,1233.4659423828125,17465.587890625,7,0.0,0.0,0.8861035441423392,7.577686859178073e-07,-5.3489532470703125,-17.057363510131836,-36.59740447998047,31.458466499112546,1.009781927018444,0.19480519480519481,5.0,0.12987012987012986,26.670734405517578,0.0
reward_only,1105,longer_test,14,42013_0014,True,True,success,81.0,3.184495210647583,1.159686803817749,1391.75244140625,1383.0595703125,19516.87890625,5,0.0,0.0,1.731439248463254,8.261131384126292e-07,-7.198586463928223,-16.3631534576416,-38.22222137451172,32.687222704291344,1.0062852470568464,0.3333333333333333,12.0,0.3333333333333333,13.945146560668945,0.0
reward_only,1105,longer_test,15,42013_0015,True,True,success,91.0,2.3977205753326416,1.7192155122756958,1348.472900390625,1334.952392578125,19595.037109375,6,1.0,0.0,4.927384252076621,7.122927922115035e-07,-9.342320442199707,-21.20667266845703,-40.340660095214844,31.730907052755356,1.0101280823853116,0.26373626373626374,5.0,0.21978021978021978,200.0,0.0
reward_only,1105,longer_test,16,42013_0016,True,True,success,68.0,3.317242383956909,0.6624450087547302,1060.288330078125,1052.8643798828125,14908.158203125,11,1.0,0.0,11.930378144716515,9.753140120364258e-07,-11.60632038116455,-23.516206741333008,-41.088233947753906,27.87291105464101,1.0070511932373842,0.3088235294117647,4.0,0.38235294117647056,200.0,0.0
reward_only,1105,longer_test,17,42013_0017,True,True,success,92.0,5.756266117095947,0.39423850178718567,1520.944091796875,1509.1317138671875,21348.6796875,7,0.0,0.0,1.1169708985025468,4.107043340779811e-07,-6.68759822845459,-15.929913520812988,-40.673912048339844,35.18784595839679,1.007827267707083,0.16304347826086957,5.0,0.11956521739130435,32.126285552978516,0.0
reward_only,1105,longer_test,18,42013_0018,True,True,success,80.0,1.7430859804153442,1.2649351358413696,1270.6678466796875,1257.8583984375,18069.779296875,4,0.0,0.0,0.6237722942372784,1.0473620918105552e-06,-7.306643486022949,-17.505186080932617,-37.36249923706055,31.714786772616208,1.0101835375572474,0.1875,2.0,0.1375,10.618741035461426,0.0
reward_only,1105,longer_test,19,42013_0019,True,True,success,87.0,9.614333152770996,0.36959320306777954,1361.8868408203125,1344.3282470703125,19404.712890625,13,0.0,0.0,0.9108925457915356,6.639398655995043e-07,-7.334805011749268,-17.60379981994629,-39.264366149902344,32.14221478253603,1.0130612399079357,0.22988505747126436,3.0,0.14942528735632185,22.069805145263672,0.0
reward_only,1105,longer_test,20,42013_0020,True,True,success,80.0,2.8147761821746826,1.0007469654083252,1217.538330078125,1208.785888671875,17239.21484375,9,0.0,0.0,1.3889322958886623,8.978204874665608e-07,-8.702669143676758,-16.597745895385742,-39.32500076293945,30.41456386935897,1.007240687940084,0.325,4.0,0.2,26.745607376098633,6122.890625
reward_only,1105,longer_test,21,42013_0021,True,True,success,75.0,4.965487957000732,0.5741347670555115,1068.26708984375,1057.9573974609375,15132.9033203125,4,0.0,0.0,0.4674092698097229,6.86534893930002e-07,-6.899659156799316,-14.225449562072754,-38.68000030517578,29.0102038057521,1.0097449031573063,0.25333333333333335,5.0,0.13333333333333333,9.830423355102539,111344.703125
reward_only,1105,longer_test,22,42013_0022,True,False,success,95.0,4.526038646697998,0.8599752187728882,1426.04296875,1411.7264404296875,20717.380859375,10,0.0,153383.6640625,4.9173552526063045,1.0286321089312735e-06,-9.811373710632324,-19.963951110839844,-39.852630615234375,31.569080144166946,1.0101411490996477,0.3473684210526316,8.0,0.4,142.2738494873047,273085.75
reward_only,1105,longer_test,23,42013_0023,True,True,success,103.0,4.60750675201416,0.934592604637146,1606.9560546875,1594.7310791015625,23172.830078125,10,0.0,0.0,2.9283552974851315,1.0667275922819455e-06,-10.0242919921875,-19.75557518005371,-39.8543701171875,34.48299315664917,1.0076658539776029,0.4077669902912621,5.0,0.3300970873786408,49.31451416015625,0.0
reward_only,1105,longer_test,24,42013_0024,True,True,success,82.0,3.8703579902648926,0.4202294647693634,1409.0421142578125,1398.7315673828125,19763.154296875,8,0.0,0.0,3.92023960182943,9.410869568721576e-07,-8.919239044189453,-19.13507652282715,-39.32926940917969,32.890174984931946,1.007371354958616,0.3780487804878049,4.0,0.24390243902439024,132.7880096435547,157961.734375
reward_only,1105,longer_test,25,42013_0025,True,True,success,81.0,2.2481496334075928,1.5488367080688477,1223.8629150390625,1214.7630615234375,17450.04296875,5,0.0,0.0,2.2911486643148056,6.234923479676154e-07,-7.379616737365723,-17.72730255126953,-39.592594146728516,30.51591176725924,1.007491052209155,0.2962962962962963,3.0,0.25925925925925924,54.92170715332031,0.0
reward_only,1105,longer_test,26,42013_0026,True,True,success,82.0,5.716116905212402,1.1286797523498535,1331.919921875,1319.8414306640625,18789.8359375,10,1.0,0.0,3.445607414014819,7.321424557564414e-07,-9.412320137023926,-17.212236404418945,-40.46341323852539,32.05652876710519,1.0091514714800704,0.24390243902439024,5.0,0.17073170731707318,200.0,0.0
reward_only,1105,longer_test,27,42013_0027,True,True,success,103.0,1.2663718461990356,1.4825003147125244,1686.5601806640625,1677.2950439453125,24179.576171875,12,1.0,0.0,5.8347124078681745,1.0125557947918706e-06,-11.860618591308594,-18.843076705932617,-41.42718505859375,34.39090119674802,1.0055238562542679,0.47572815533980584,6.0,0.5631067961165048,200.0,693072.125
reward_only,1105,longer_test,28,42013_0028,True,True,success,83.0,4.524182319641113,1.2927972078323364,1202.75927734375,1191.3712158203125,17227.162109375,5,0.0,0.0,3.5343260655561126,7.809833976418567e-07,-8.517873764038086,-19.117582321166992,-39.78313064575195,29.647882748395205,1.0095587851814904,0.3373493975903614,5.0,0.3132530120481928,74.51084899902344,0.0
reward_only,1105,longer_test,29,42013_0029,True,True,success,91.0,3.704901695251465,1.0942267179489136,1511.3668212890625,1499.036376953125,21431.828125,7,0.0,0.0,1.6695453697754132,9.343695473994508e-07,-7.86089563369751,-18.671974182128906,-38.340660095214844,34.28440859913826,1.0082255804632305,0.27472527472527475,4.0,0.25274725274725274,38.219093322753906,0.0
reward_only,1105,longer_test,30,42013_0030,True,True,success,79.0,2.131237745285034,1.991662859916687,1150.0531005859375,1142.1793212890625,16669.927734375,12,1.0,0.0,4.176974487054026,5.943223181440795e-07,-10.469045639038086,-18.463743209838867,-42.21519088745117,29.1509011965245,1.0068936454636463,0.2911392405063291,3.0,0.24050632911392406,200.0,289191.625
reward_only,1105,longer_test,31,42013_0031,True,True,success,72.0,4.730185508728027,0.6776705384254456,1043.393310546875,1008.6742553710938,14839.9921875,3,0.0,0.0,0.12686084883494508,9.558870199081564e-07,-7.00153923034668,-11.310391426086426,-37.31944274902344,28.90025222301483,1.0344204831152433,0.1527777777777778,2.0,0.027777777777777776,3.2556166648864746,0.0
reward_only,1105,longer_test,32,42013_0032,True,True,success,101.0,1.9082163572311401,1.4973582029342651,1293.8038330078125,1276.8790283203125,19622.375,12,0.0,0.0,0.5113817126591607,5.89668851973491e-07,-7.712235927581787,-14.202336311340332,-40.14851379394531,30.53058209270239,1.0132548223536602,0.21782178217821782,4.0,0.1188118811881188,13.773544311523438,0.0
reward_only,1105,longer_test,33,42013_0033,True,True,success,77.0,8.007981300354004,1.9969087839126587,1207.496337890625,1193.5377197265625,17156.185546875,8,0.0,0.0,2.295904834394936,8.60373296370801e-07,-8.045156478881836,-18.722984313964844,-38.8701286315918,29.763126344420016,1.0116951629876099,0.37662337662337664,6.0,0.37662337662337664,39.0229377746582,0.0
reward_only,1105,longer_test,34,42013_0034,True,True,success,88.0,3.8870723247528076,1.7605230808258057,1425.1448974609375,1413.2330322265625,20224.921875,9,1.0,0.0,5.126488345336508,9.664033323081804e-07,-11.139015197753906,-20.572437286376953,-40.806819915771484,32.50722139887512,1.008428804707181,0.38636363636363635,5.0,0.29545454545454547,200.0,0.0
reward_only,1105,longer_test,35,42013_0035,True,True,success,74.0,7.341981887817383,1.50680673122406,1176.4705810546875,1160.7218017578125,16532.650390625,5,0.0,0.0,1.423999785168751,5.99896072661043e-07,-6.619503974914551,-16.319475173950195,-39.0405387878418,30.122205931693316,1.0135680912282554,0.24324324324324326,4.0,0.22972972972972974,28.79010581970215,0.0
reward_only,1105,longer_test,36,42013_0036,True,True,success,100.0,3.930086374282837,1.7860461473464966,1811.3658447265625,1794.34814453125,25280.85546875,8,0.0,0.0,2.169350136369467,6.893307775612811e-07,-7.239218235015869,-19.420740127563477,-39.22999954223633,38.79905641078949,1.0094840570639418,0.27,5.0,0.25,39.958465576171875,0.0
reward_only,1105,longer_test,37,42013_0037,True,True,success,75.0,5.903313159942627,1.1148167848587036,1236.8096923828125,1226.388916015625,17259.3671875,12,0.0,0.0,3.4501104001204173,8.810465942588053e-07,-9.747282028198242,-19.71133041381836,-40.426666259765625,29.93981777690351,1.0084971221046608,0.44,5.0,0.41333333333333333,46.694583892822266,371294.09375
reward_only,1105,longer_test,38,42013_0038,True,True,success,80.0,3.9531750679016113,0.9295687675476074,1094.71875,1087.173095703125,16041.123046875,7,0.0,0.0,2.9072343985550106,8.951335104256941e-07,-9.458696365356445,-18.819520950317383,-40.037498474121094,27.85972305200994,1.0069406190483354,0.3875,5.0,0.325,35.4573860168457,0.0
reward_only,1105,longer_test,39,42013_0039,True,True,success,85.0,8.404977798461914,1.7588218450546265,1415.373291015625,1400.9993896484375,20111.21875,7,1.0,0.0,5.988706454108743,8.26810765923202e-07,-9.564132690429688,-20.329662322998047,-39.96470642089844,33.33390113338828,1.0102597484862534,0.18823529411764706,3.0,0.17647058823529413,200.0,0.0
reward_only,1105,longer_test,40,42013_0040,True,True,success,97.0,3.6858649253845215,1.686423897743225,1531.79541015625,1518.64501953125,22189.771484375,5,0.0,0.0,3.2316206569889006,6.814412303164008e-07,-8.27335262298584,-19.229860305786133,-40.278350830078125,34.35758150368929,1.008659291971378,0.32989690721649484,4.0,0.24742268041237114,200.0,0.0
reward_only,1105,longer_test,41,42013_0041,True,True,success,96.0,5.139371395111084,1.8907232284545898,1475.129638671875,1473.245361328125,21345.255859375,6,0.0,0.0,2.2637231387974075,8.403376175654861e-07,-8.070061683654785,-18.333616256713867,-38.91666793823242,33.912968563847244,1.0012789976423555,0.21875,4.0,0.16666666666666666,74.20072174072266,0.0
reward_only,1105,longer_test,42,42013_0042,True,True,success,78.0,2.9286489486694336,0.7657036781311035,1214.3143310546875,1204.2105712890625,17354.451171875,6,0.0,0.0,0.8171935836569622,6.007728991437198e-07,-6.98573637008667,-15.749738693237305,-39.53845977783203,30.539538975805044,1.0083903596318784,0.358974358974359,4.0,0.16666666666666666,11.317333221435547,20305.859375
reward_only,1105,longer_test,43,42013_0043,True,True,success,111.0,7.752903461456299,1.9686366319656372,1602.2398681640625,1599.8092041015625,23940.71875,10,2.0,0.0,5.0321887006127355,8.095681038297583e-07,-9.88583755493164,-18.214576721191406,-40.06306457519531,34.77821845188737,1.001519346217204,0.2702702702702703,6.0,0.21621621621621623,200.0,0.0
reward_only,1105,longer_test,44,42013_0044,True,True,success,101.0,1.8156063556671143,1.3959976434707642,1522.27880859375,1515.3348388671875,22222.515625,8,0.0,0.0,1.6502836515555288,8.647614153557183e-07,-8.665688514709473,-18.40026092529297,-39.37623596191406,33.949096074094996,1.004582465570285,0.31683168316831684,5.0,0.2376237623762376,26.662368774414062,0.0
reward_only,1105,longer_test,45,42013_0045,True,True,success,81.0,4.237722873687744,1.437718391418457,1239.96728515625,1230.5328369140625,17663.66015625,5,1.0,0.0,3.17362658964631,7.860836435442993e-07,-10.863903999328613,-14.954743385314941,-41.320987701416016,30.63121289666742,1.0076669617901846,0.3950617283950617,5.0,0.2345679012345679,200.0,36274.15625
reward_only,1105,longer_test,46,42013_0046,True,True,success,97.0,5.454648017883301,1.4307211637496948,1683.442626953125,1668.6339111328125,23654.1875,11,0.0,0.0,2.38098309066185,5.892222841233907e-07,-6.899028778076172,-19.792633056640625,-39.783504486083984,36.782997857779264,1.0088747542055279,0.25773195876288657,4.0,0.18556701030927836,80.59488677978516,78488.53125
reward_only,1105,longer_test,47,42013_0047,True,True,success,106.0,7.534121513366699,1.7311550378799438,1428.54638671875,1421.3902587890625,21435.0,7,0.0,0.0,0.7766638035155099,5.305231133730078e-07,-6.76386022567749,-16.356006622314453,-39.58490753173828,33.09129265509546,1.0050345975606896,0.18867924528301888,2.0,0.0660377358490566,26.286874771118164,0.0
